request_id,summary.word_count,summary.words_per_sentence,summary.sentence_count,summary.six_plus_words,summary.capitals,summary.emojis,summary.emoticons,summary.hashtags,summary.urls,personality.extraversion,personality.active,personality.assertive,personality.cheerful,personality.energetic,personality.friendly,personality.sociable,personality.openness,personality.adventurous,personality.artistic,personality.emotionally_aware,personality.imaginative,personality.intellectual,personality.liberal,personality.conscientiousness,personality.ambitious,personality.cautious,personality.disciplined,personality.dutiful,personality.organized,personality.self_assured,personality.neuroticism,personality.aggressive,personality.anxiety_prone,personality.impulsive,personality.melancholy,personality.self_conscious,personality.stress_prone,personality.agreeableness,personality.cooperative,personality.empathetic,personality.genuine,personality.generous,personality.humble,personality.trusting,social_dynamics.social,social_dynamics.affiliation,social_dynamics.inward_focus,social_dynamics.outward_focus,social_dynamics.authentic,social_dynamics.negations,social_dynamics.clout,drives.affiliation,drives.achievement,drives.risk_seeking,drives.risk_aversion,drives.power,drives.reward
A2616YSIRQGFG4,292,12.695652173913043,23,0.2089041095890411,0.029983792544570502,0,0,0.00684931506849315,0,53.0428357825497,58.54433814337842,39.986705686201574,40.65595302325648,63.125447033307324,60.98970071984547,72.23569417521034,57.68803628525386,57.72100177757481,66.50918433398647,56.076244830572755,76.85121282773898,50.53554639169234,49.721178734648426,46.832955259682784,60.96769409855394,25.84702742224982,23.423104213419155,39.652841276963834,26.223212024922205,68.5074591666979,40.18610065677016,28.255909819561936,46.422020176721304,55.233359388533735,47.389806024306964,36.101994835400646,28.98688349389105,55.83893028826049,46.221583246184906,72.01186160048404,41.5760362242351,55.92872304131794,56.36620851760428,58.368543759910494,60.56587863518661,4.482350112107531,15.461072737634229,34.80923611685839,1.1300686230159447,25.5020632874701,85.90416620627049,4.482350112107531,26.299153004165532,52.15592154266324,2.3214433501613834,14.811002542040146,99.83102196581368
A2TLEGF9MTP3JZ,541,12.880952380952381,42,0.18484288354898337,0.02730528200537153,0,0,0,0,63.313259637496536,53.74080331145952,70.19397131302088,88.3360364144014,44.08343586056917,64.84088318816124,49.54406394092493,55.57218924881818,36.57423451445403,67.16831468138005,54.86059099790297,72.84327226961886,46.65788939213337,68.32710946990477,53.08253952829807,50.19933380221494,22.032673278852798,42.67660327704846,56.820812326034776,69.65795940132878,66.86549717164901,39.44939928180891,56.21230846489338,23.980770621336145,56.0560596954404,27.93244085391913,38.22226165359834,35.58622909982062,63.22454909382777,59.39576939215753,65.51961148738164,59.172282953565684,62.9933299230867,72.90915354963164,59.50764885671556,57.39753849850722,84.56160986552406,12.945658045889918,28.122155093933625,18.151354938824017,45.70074001520512,80.74495380553763,84.56160986552406,9.777653951368022,20.028138707274685,46.58197467516345,85.90999247330288,22.74611704343393
A1E33ER4JG5B11,200,11.11111111111111,18,0.155,0.048177083333333336,0,0,0,0,40.19233278756933,60.19374960941716,25.238530719283474,47.259642975226605,47.77694145275508,33.33689037201938,34.77638847864772,33.6859276660081,49.50175903766142,52.31240640579959,47.41872481031064,7.684141917145309,22.18231343633885,37.44169542133566,35.86044798073675,27.96724050984121,49.15650416628434,38.21320466977623,36.32827659222881,20.7455242886144,48.07209857482076,49.17463282546291,41.72370713971483,54.09376869013303,59.076522709755785,44.77766668460749,56.901340997104654,56.63040466143607,48.73901366771008,38.73758861732105,62.38137819511012,75.35443811199494,42.061953205216746,48.90768767261963,35.79549233748504,8.247510711793584,29.197279201000793,86.96195795269769,11.967226682115369,42.379750013410536,71.27084514308373,13.270999946204615,29.197279201000793,0.05912495867410771,58.921625424149624,56.72432342961184,20.412954451215093,51.49289802026797
AK0BQPFK2RWNY,790,22.571428571428573,35,0.25949367088607594,0.033950617283950615,0,0,0,0,64.99518606633619,67.85646194248683,61.061794017340894,92.88096225541615,53.525196559439465,66.91731537305989,42.49017835914797,54.204617101879045,65.22985200965259,55.41067512590888,51.021476164042525,44.415495537864444,49.855969778567996,66.38252478121443,59.2304875761357,60.76274567795715,29.030964851797346,58.559088298698335,48.361430462434875,88.11934557851905,71.6600417848993,30.694389428452308,42.242599464449285,17.835975071392568,58.363018306805834,24.685595788286488,24.48254710707911,13.82241244373381,57.39246023061218,64.66553653850693,60.834943873047855,33.89635876667961,60.12520744901635,50.36281705646927,67.35560128000034,29.78550248994589,29.65128768869248,6.184975980295671,30.42290821815774,15.33085385110296,42.06617205911242,82.93945261003893,29.65128768869248,50.169751431388995,39.63833485061657,36.6051477282132,77.61368841599514,52.33487596478381
A1KE19CDYIO2YN,1267,17.845070422535212,71,0.22573007103393844,0.07290712584722477,0,0,0.03157063930544594,0,61.28775424194843,62.108129394848135,47.86846220800362,73.00810240706019,70.16177992116042,69.89051336555737,44.13469861663312,45.5116942321963,54.350159112872724,45.19578752383773,49.2851808581762,27.912645231085687,47.01378620213242,46.03601034564026,45.82148768545931,40.40632915944789,32.08182108603514,31.357574117223685,41.97132323474934,31.687160109517805,83.157244580547,34.82848626851522,36.45684870492497,18.6788314550771,34.357362902320304,46.636905276121745,30.324969044956802,16.971438768534153,54.734971036332325,71.76360664046281,52.97291724588547,51.30938631425558,52.632411091616774,49.23730065543256,55.125979451913416,29.487854903438322,80.14939502255729,2.859102430595946,32.136058925763464,4.541444902270214,5.966706997732363,93.03469900113993,80.14939502255729,55.17981570933179,43.41637010676156,41.97219233634031,52.8069254757355,50.734525387246954
A2PR4VEKXHZ0JU,247,13,19,0.21052631578947367,0.04803921568627451,0,0,0,0,69.59585762054171,72.41668681486003,56.18671846790126,96.52797386664056,71.1024534832496,65.03082993201811,53.65364503367795,48.531364892283904,63.30103425485281,63.7717318447662,55.22214713196638,29.645869142072815,33.22632282404062,68.47337610054329,48.92482988951699,52.75771772575478,33.14373472302314,32.38978793480464,39.62469612325229,53.68166702150327,69.68633795774016,36.23903413977883,40.2356369049693,41.27860010904728,79.38726693169018,16.186099311631562,39.558344985135136,35.55913160224144,54.558762895300305,54.81067183905797,64.62552746746591,40.528415558944594,54.5592376274775,42.95852847968054,66.36470342999324,41.544033699721794,51.95619187333045,68.4141372038671,28.122155093933625,37.25655115909225,17.659024971545616,45.50779061057809,51.95619187333045,78.11339819428255,17.702557311925847,36.77480758089878,65.71496264564234,30.178481747211745
A3OSZMNBO13W93,995,13.445945945945946,74,0.16683417085427135,0.04783258594917788,0,0,0,0,60.19262389178954,68.17914843515398,52.24559790674409,77.45861554477,55.52227819167662,56.326438259284174,54.25616887666612,51.18782294811502,43.80199482713236,53.389855343318935,58.497668220290215,60.43475636269692,45.98098682034597,54.30632207302353,57.360078179078215,70.58408495648598,27.654610379262703,40.39001336044252,45.26106892126304,68.95727739262631,70.26474194800984,40.734068136763085,48.068799581393904,29.44131457969687,55.223375561203014,40.59519530175783,34.837410493290086,27.22856771625312,53.753475642930844,49.16925491100883,52.905589292838705,54.141605517533115,54.424817880723076,49.387815031487236,60.83081176760798,26.536951057830077,17.640576167983994,31.786944818204184,33.923694446743355,48.75334694608616,37.30173237123118,48.322182311516514,17.640576167983994,18.67595094447542,35.160969957791934,19.316394935032694,72.60511539928933,65.2720640631287
A363HKFJUQ1NHF,2089,13.221518987341772,158,0.1656294877932025,0.05857580398162328,0,0,0,0,54.80822292270758,52.011568671644085,26.607488346954337,89.28019767822141,58.530798108214555,63.49536042862781,49.03074879581136,43.273933103265286,70.33138603217752,47.86006114029764,46.42639032564202,23.345280768058718,39.91026153403733,36.12289957189696,48.56248335303807,48.43296079076384,25.618361919042112,44.41439477063622,47.45467784566594,25.389995151616418,78.0085116929106,24.751227768000124,14.703756438925703,28.83121137728931,55.96864120785352,16.86086930861914,36.283543391547354,24.21741727413546,61.15790106629754,51.72811187809048,70.66753108650325,54.48974016781888,65.29173634328612,60.8006871477054,53.798267217666584,67.8758009734907,3.579471186792583,25.77564224474644,69.23777207647107,0.6348770561682131,30.555800475027358,81.93743062443362,3.579471186792583,8.902198653746,50.099313084498874,4.37805180832575,6.583994682178142,95.63382307220833
AQ4F1Z8KMD3AI,851,16.686274509803923,51,0.23031727379553465,0.06868795277703246,0,0,0,0,42.70997981487008,43.693022134745796,20.994956050461077,54.72245541898312,49.773863654560536,54.21072849040945,46.67214758289449,42.86414103777873,48.63155701498898,51.892056084833435,27.056869043073732,36.48857131394472,44.41248898670518,42.449574553384174,51.29659562695673,44.58940734274567,30.32784585859086,56.561338729469185,35.11137652425764,49.25900513813528,92.91389638912324,20.742835157895165,21.179310782416945,10.222348595133807,45.96679582753178,22.229753313200064,18.77120277042229,2.6291535964518347,59.30089142405079,55.66877150561117,75.87011023213641,57.761219809157865,52.360854018177356,55.29435117883955,67.7932682983855,0.14457457612330027,0.1299903474239308,62.111033285384295,0.1324174459985103,6.2273630674958005,0.49818539816792373,24.454465809926152,0.1299903474239308,0.05912495867410771,42.506000165521804,11.971364727302824,0.007224311584875494,80.1711069699814
ARYKNMYUIQ7H2,359,14.958333333333334,24,0.19498607242339833,0.044577511643379905,0,0,0,0,48.04256901566816,35.69279174017269,49.43189838374571,52.789897788548046,46.45065533684973,50.62879824136295,50.29576534864924,50.083850551357486,55.26669412002291,65.33595835220963,62.74294068918467,42.5564009454703,39.863893790779386,48.63229306211874,36.80606013059783,20.852993668937692,42.054525898922755,36.16805880544271,39.594504926476944,24.946516428680997,63.74315835950447,55.42960364661288,57.61208712481816,40.83416559124001,57.16239967004776,66.43610356248433,38.30344755514865,48.098488578370144,48.403056314056194,44.81192270975792,65.1284631709202,68.34782642929339,36.85708121782704,54.55375948621296,40.10965331479964,71.72722551812511,59.408720720294205,34.99694418155821,69.95779193908798,10.129305844779916,68.83967611207453,63.64608669407779,59.408720720294205,4.355580719946609,57.50641397004055,83.59678887693454,68.62015766331592,23.205230891302307
A2BLSJJMGLWY4R,249,24.9,10,0.2931726907630522,0.07149321266968325,0,0,0,0,52.95131269965735,44.81448945577972,49.119920909086844,80.23810374814673,48.02414202286284,52.730513858878,32.72607755110785,47.96879492374907,61.39145250728706,52.5904594929415,36.55719429776921,29.889220374301633,48.59090058554908,55.207783050956735,46.81184840956021,49.20657220134453,28.88933771729873,48.71873037066941,38.01821977876319,47.39397828717291,62.6038952991205,36.971996864510835,46.912903780116274,31.350685095861596,53.69455326854473,28.482765331601765,42.625712678913565,22.58318904335328,45.24648859670318,38.676198017509726,56.40884061255378,30.62308324091855,47.175227408289196,42.720731693342195,48.85228340676364,6.891801541072142,6.918705530266857,25.494625911760593,20.466771497144748,19.383878453938827,71.27084514308373,20.930148341501223,6.918705530266857,0.05912495867410771,17.375651742117025,37.10171315070761,95.71948571045014,29.527322345263794
A3FC3FC7OGI0T6,1079,11.988888888888889,90,0.20296570898980537,0.04423076923076923,0,0,0,0,65.46436714736168,34.3357873863339,84.86479288483385,85.5410631951819,37.64910117473654,78.03225320236821,58.373841083163704,51.14140581256119,65.01454894562163,76.40467967522466,59.953425270378126,53.20519619216794,35.3884758639572,38.39218452644771,71.68335202103972,81.70975859331215,52.66165248334085,53.73346168195713,76.05647244738836,66.03123432221116,73.04234429287513,42.22639877135684,51.38355048158033,44.23151977019975,59.59017216751204,32.39938989699525,26.81951608362253,47.33105382654864,71.11760195088355,76.8774783424795,75.8924971411482,46.701478722443746,76.18831768879605,61.978169568613694,77.22535191448297,97.83842450991321,99.5560934728578,19.82732725201321,91.43424646197137,8.72378826332975,7.484903282113,99.46164575762668,99.5560934728578,62.3489531114185,82.81469833650583,54.52288338988662,93.62218322651249,77.89241992510463
A2TJT5ULZFJ0YL,314,24.153846153846153,13,0.10509554140127389,0.015803336259877086,0,0,0,0,55.46089651675149,44.439339689237414,40.01347363145308,98.2655409652133,34.74876453989982,63.074610622635134,64.18920579687345,58.35405516582475,58.63288250864931,72.1000048997,62.049301473796426,65.47072724747349,49.73830763124023,54.03067255046981,47.332495629486026,45.1454519261074,58.1234474470827,25.991666171029408,45.103642480352754,45.29824726992472,60.77312724299327,38.477479319834174,25.483060026306752,51.831590950443136,49.54299856027469,28.110930890266015,57.48602547678576,55.237753017058665,58.969301618503266,43.0559443424355,84.63753895623354,49.679741847126856,57.75319959810877,67.28420971824575,48.02135013214887,80.08070357194012,59.408720720294205,48.799633356328734,69.95779193908798,35.60134474977183,88.05244156973306,65.33513058512894,59.408720720294205,21.653106379532318,64.8886865844575,79.68219812960358,24.621109106000585,34.44671586675223
A2H6I8RO9OHAP2,262,29.11111111111111,9,0.14122137404580154,0.022105263157894735,0,0,0,0,56.578663907244334,46.17821891811574,51.948842306317374,93.3660866980916,36.669520564921214,52.96300843149333,59.55334411130301,49.48653708314642,66.18182311272726,73.16240929341309,53.79034741816213,43.26673532568194,36.689915503122776,39.93846544157227,53.25700967748505,54.54037788224894,55.69857537150622,55.285454386075834,50.29418555705872,31.54894636848431,64.44858883516112,40.70210867236407,28.18411782445255,55.45406980580624,67.97950655641787,29.374352719362047,57.81920217920192,43.611385029945566,59.56818278028622,45.09166252526232,74.27849050444344,63.972179751954414,62.26635460725682,53.577398448626894,49.76196968492297,18.609760934490254,6.059323100691045,42.364028898832416,12.612761731358107,2.773397456250549,48.20922901426196,27.474437901577726,6.059323100691045,56.579238434625346,74.3027393859141,24.302739385914094,74.46918484050428,100
A2QQ17FC2WV8OM,680,17,40,0.20588235294117646,0.05185185185185185,0,0,0,0,52.825691157681554,44.57674921784906,27.608238604329824,85.52527502519604,44.7216225776009,72.59091482313404,60.716929573843935,43.18027870736596,72.67592358097474,61.36520789103694,55.84229327942376,14.309106248922017,31.8261632872662,37.533598091626,49.60202784147308,49.04564027281808,31.807127791707902,56.26254000594386,28.84874468169301,45.576412358549845,85.41109830289825,24.826016945009606,12.379040175753493,32.440905084471616,65.45404366866512,12.1299896293803,24.892524605331403,43.22992961601376,60.944169401491955,49.90563774084591,80.12603593423952,53.080455298375384,61.064865157794806,58.216704784796946,58.26540838552525,100,0.1299903474239308,1.0172440920716201,100,1.1961083103818786,0.49818539816792373,100,0.1299903474239308,0.05912495867410771,51.31589836961019,3.161466523214434,0.007224311584875494,98.11622787396526
A1CHLJQMZN8LHG,1441,11.620967741935484,124,0.21859819569743233,0.04220472440944882,0,0,0,0,59.16551728079476,56.99966678355679,47.81734127741401,78.30531131796057,52.01982534324087,74.31880441263966,52.625915854874805,60.38142515854698,52.72339062184125,60.45230341152061,71.24725522950452,47.127013556327626,59.677417085209775,71.66350915630085,48.668351743666236,44.47176410588624,17.96115643210789,40.994372975048904,49.121785253851115,72.09000083813748,63.33532285105306,38.275122760777364,35.88626266265483,35.22726850712694,58.074018208631536,34.90713130076063,32.548010283168495,43.09008537397408,60.5888185674578,64.31172082643975,66.39323441298554,35.69945765046958,62.66455605364243,61.380397715254944,66.94560992632005,64.29918800806075,71.01680920100922,34.79008065444075,69.95779193908798,26.06855989609983,20.89791734465796,78.67471348213074,71.01680920100922,18.67595094447542,22.618554994620542,56.786394107423654,28.468452709985158,15.233925138496481
A16ITYYOPBBP2R,1340,11.166666666666666,120,0.18507462686567164,0.04156919201007738,0,0,0,0,47.09999959476297,39.315904579456095,46.53447215983676,63.05477180766081,38.32343124187016,50.07303573838313,43.26074585360479,49.63965339370146,64.88114680499925,54.34796052084095,54.888042547715706,24.569003766919543,42.25282823933709,67.88689221539529,38.30486729936946,26.547304217745353,35.845829040564674,49.634775207738336,30.899479086632095,59.37756118889064,50.708495585242325,44.335592421723504,34.42745528039806,38.62813278583447,52.07234281549766,52.26951404153807,42.38747730831055,43.323188177619535,49.49166770564306,47.718899166464276,56.91953640048515,49.90862510761914,46.201327734992304,59.74935773135284,41.701197758281445,94.11437951078841,19.783458623090358,10.333192624616178,90.74733096085409,4.103506766558695,99.49615578965565,92.04087083558679,19.783458623090358,32.32863587182423,46.023338574857235,86.76239344533643,34.61286122801237,8.811705989478455
A2QJS5C417HHL6,645,16.125,40,0.2651162790697674,0.030324652158401712,0,0,0,0,49.7382492655948,46.754761746719716,27.091342226678503,65.41772974881212,57.930421928027535,68.13792525279484,43.195916444940025,40.020685271487125,46.63870792198205,65.30118790580228,28.709034193794967,22.218707517985397,35.00927740011674,42.37655056024682,55.74491303402802,55.04859160264384,31.387456541441328,40.28584834771914,54.29388185480488,65.14484847459048,75.58612994767141,29.554195330430957,19.426727000103973,32.60908154676758,69.00142555854431,16.12177814562867,43.39388683741573,36.22154904986177,63.78196136119216,76.4961002697553,84.64480808010633,26.01886167469518,64.83909575267616,53.746653334463424,69.02967661314152,7.968062922540371,95.31087294174606,93.02340044205981,29.669783994041214,63.51420434429331,1.7008153651600966,24.90951275596693,95.31087294174606,0.05912495867410771,43.002565588016225,11.474799304808409,0.007224311584875494,81.18054563790736
ARIFBHZ4F4MKJ,243,12.789473684210526,19,0.1728395061728395,0.025933609958506226,0,0,0,0,57.756493637056735,58.59074876244304,35.93453887048066,81.55855143070227,61.391958939950456,65.74869286721032,51.95681204487606,54.275170174294914,83.64658577772502,71.30314873847982,52.238258316700986,70.10097984928633,35.16292018182507,44.14257385893632,42.50223942864471,42.29251718725447,27.601450235692408,19.86561591919965,39.202042005067376,21.30390694893349,79.56835307694143,29.51128378422021,36.50165513631178,34.97070961759894,56.383397909715384,13.17131457071498,35.182426247150055,24.212466909678504,64.78272914664797,54.314184525203565,75.46913702942084,59.306824974769526,63.9034208160301,66.08855638449273,68.33510742073778,19.377118496880993,1.2807950805329882,23.354325052701093,71.36472730282215,3.7234374705484146,54.23049368061993,39.56490344712014,1.2807950805329882,0.05912495867410771,86.9072250268973,53.89803856658115,0.2122660730906476,82.68676835688113
A3ISOG8NBHAJYB,262,15.411764705882353,17,0.1717557251908397,0.01834862385321101,0,0,0,0,70.89193266189977,72.78094905250109,74.83319896803344,77.73535355440534,70.05169296064123,62.98686757482443,57.2125500368648,42.375723205744656,59.60257563855817,50.70768981579906,58.600129638936444,22.88596550745705,33.14067017117705,43.28257009403782,50.56744006185615,66.29694732995151,35.43785770891808,38.66809395723205,40.09867629376937,27.928773961729696,65.3048560919496,36.12278942037352,40.397644436987,24.635190137321203,54.788219595048,34.58186533007314,32.46358084334743,27.548459598702674,52.36907723601637,64.57853437539626,55.24363996786292,61.926170871186436,46.15987496094777,42.84105848609889,54.943426976888645,40.550394121867534,83.00698659174853,3.5480962573892008,78.34147148886866,1.666711844706913,67.11939129134208,91.24581417561694,83.00698659174853,94.17024436123553,51.59314739716957,2.8842174956550553,99.20244790796605,98.68212709261314
A3PNWDTE3B3JXV,229,13.470588235294118,17,0.1703056768558952,0.04918032786885246,0,0,0,0,65.85011661876008,67.9253719096201,45.91353470500581,91.85188736617785,60.25673158560058,78.46897879693708,63.72555784914877,47.510488903162305,66.31826297038518,51.02769559392406,52.987161938426915,36.8400315788609,40.81598065859025,48.1368840441532,56.81329511909674,58.73361229745629,45.8537393760022,29.387365868377497,63.709599770086975,42.83379440291417,73.79960355577815,27.983725625633383,35.15446294179269,31.463209844798214,54.265756259839534,11.91899955827465,31.467636723103432,26.293457783608392,64.59655282789102,53.9072648257862,65.91182691940674,37.027946250464154,73.00347453505424,66.78781300114767,73.13738851893835,58.168816204676396,39.66681528755363,18.770485243401662,60.34925101382107,7.84749008821133,19.822886485773626,83.25413910574501,39.66681528755363,2.2180107253182593,46.66473557891252,58.602995944715715,55.32863795825767,37.30108739449083
A1XDXAK1L7UCKT,221,10.523809523809524,21,0.18099547511312217,0.05333333333333334,0,0,0,0,67.22481113673376,67.8568891308412,61.42029237311001,90.77264719826981,61.605640401126784,62.861947916493335,55.31226189073486,60.05992795340144,70.37474691891184,73.5221245946992,65.6653367329806,75.1045181370263,43.47729351048596,59.35310487283132,40.188412971469795,44.051964627703654,16.2302881666084,15.356480782083427,29.327809711364026,38.43946055631494,75.60831676879414,33.95523877092151,44.06771803682894,31.266819577411663,57.46158015447126,19.177568666143568,39.51478954708145,28.418572674869733,56.44763816770588,45.55192955232938,73.15969621697893,67.28715181847308,50.987417608022845,49.20759117335047,58.89784500225888,56.04584406558182,9.113149412737018,19.82732725201321,71.36472730282215,22.92459266902552,80.88158581933969,66.14654588656413,9.113149412737018,47.883589926898864,49.85516841843913,58.54920135727881,86.25348419837144,40.54973804852182
A3MWMO2IOQDWBJ,359,17.095238095238095,21,0.1532033426183844,0.03082437275985663,0,0,0,0,39.74164203348114,46.991657391726584,39.953641767548284,29.740942151650774,40.67866334206571,46.22228276470704,39.38224661648835,48.58334713220936,50.38458668092648,73.19339827975027,70.10004187841882,41.81225354897917,34.269001751724076,40.41380586112326,54.08710459943167,58.20024403161962,49.14578547875564,56.65401182797237,46.637837568152264,80.48975373734304,43.471611239620756,59.782613674645695,60.6970328808711,39.828766487509554,79.43057176820916,63.476153124983455,56.82612153579922,49.98538505156465,51.44042835311893,45.92308195746798,73.90736540562163,61.88668743653581,40.836823325653896,58.90977164469526,43.19385340326013,29.78550248994589,24.94213424113032,16.75649584782232,29.669783994041214,36.24686861660312,87.12208325670922,32.49724062412789,24.94213424113032,0.6204516340816161,49.36274104113217,5.114623851692461,15.97181622660331,94.13150918664903
A1AJLQS2B1H8DK,229,15.266666666666667,15,0.09170305676855896,0.02402745995423341,0,0,0,0,68.52335975211024,70.89244155724938,54.571793182008555,89.54158188181798,62.52324682828558,73.40697162843531,69.98556882830033,46.124008477242604,46.639215400500916,55.45609946935896,71.2168345563435,42.21597023690961,31.384472428441427,54.14421905885433,60.065543456783544,61.29770570778836,31.85030842626522,51.41119834698957,59.92171592251198,66.06906159658186,75.28490448006193,37.306399244618916,40.51769374213821,17.22118252435028,66.16851863364738,35.81092602959867,30.023389745113622,33.21883477511003,65.77954096298036,55.15277822553597,74.13746899042533,74.35178064180919,64.8893014058039,60.59515224074467,65.2098374925597,86.90098736820019,57.82740467244684,29.231373558690166,68.49292394272946,33.4744885416509,19.822886485773626,86.84825348360157,57.82740467244684,16.95685881283562,50.02896631631217,4.448398576512457,55.32863795825767,95.49032266733636
AROBLPGK3SR5P,547,14.394736842105264,38,0.22486288848263253,0.04355477342718874,0,0,0,0,62.23765281105166,49.18012566626942,42.74937351192624,82.48629162710488,76.46113161905507,66.30914934174449,55.286364222622545,43.54397464146184,48.98300378779185,51.81770755037018,34.27308248614801,39.87848170930766,42.79925870833131,41.98012620973995,56.1825100006744,63.586464831373725,29.66098009011323,37.25197554159676,58.749506119621536,29.730698974780402,80.4049509840855,25.530268450021257,27.914764861903283,23.952993532826863,50.70709933555333,13.16991571612338,38.56777314025426,19.942349048825793,62.36578922610191,57.7677760300409,53.59401624003434,55.637228973018765,70.60395347349494,58.56673668083015,63.71782959942511,12.07321783908809,58.260135322852314,41.40353900044988,8.665066622527517,19.003361471204144,28.33647062987118,31.64489204894133,58.260135322852314,9.777653951368022,48.26615906645701,6.211205826367626,70.52451720396213,91.8958296031387
A7TZ1KOGA4A01,1120,12.444444444444445,90,0.15267857142857144,0.0332808635034855,0,0,0,0,64.54490682095125,62.66987267369441,50.402009615708224,86.52320634804396,67.94831426282511,65.4404075472941,54.454149199262794,47.73311415290271,66.03344967366988,63.159690504897085,56.291664496782765,47.90519422645018,31.81081708918118,45.99414868581193,54.11904346331303,67.40917218340978,35.819673737882084,30.358460876635984,55.43910316611588,25.27232606069424,69.60930678377252,29.76054756748203,33.98625518323628,28.357461036723954,58.03439344931665,19.115473315712972,31.588748046921435,23.20089855590199,61.767083931316876,51.66691272758329,68.24282170429618,55.549409079276884,65.20011706049867,59.809802941371146,61.60265437926572,36.725947979912156,19.364507216166395,18.712695382490907,54.415294215012835,8.508840905648356,56.77004459597209,67.91015819156355,19.364507216166395,18.086264733562885,63.85417528759414,13.93693619134321,38.75941205138507,99.91551025165091
AJ533XVQPYZVB,1193,19.883333333333333,60,0.18776194467728416,0.028922180607573865,0,0,0,0,55.18331221556882,51.5797401884929,22.88508741761809,88.45899310307327,56.87228078003423,71.05399244005652,58.80385841411603,46.96739935400357,52.79131941130033,63.76876588463238,42.58599843068432,36.33084209039722,36.17317323783557,63.88753809491859,46.48441521307299,28.569406199193946,36.429621576734924,30.413769444703785,53.775913198912534,44.95786577668083,82.22073509652886,31.201982670681215,23.040292746084248,24.565521155258576,61.600580090521476,29.277858339517245,35.791162617991056,27.202181081231704,71.02845875067096,55.29730281557317,78.44324214819669,72.19279645515974,71.06109617687427,77.67071553546691,69.62644840654292,44.55044590814296,22.68604605171725,60.742898442058745,5.784987172059919,62.04047706344914,35.10057681728116,37.99238287254503,22.68604605171725,5.190027779902446,5.247041297690971,50.52139369361913,3.4311413449440145,4.433631719894918
A1GQAKL9CGQLP1,338,9.941176470588236,34,0.21301775147928995,0.04315576534052596,0,0,0,0,57.92769659156329,41.516352650788974,45.11897307115691,98.07587325096056,37.47398119065294,74.92012482956598,59.080036504666815,59.18315701454062,60.29988418241849,75.62094335679346,77.69727769649991,49.865132360542724,54.98869306597536,39.290443516179245,61.002785488000626,65.73495279736822,62.47319121168698,43.579736137856834,56.9134766470075,46.2374260779669,75.36666850103856,32.784289748067685,24.5050212015776,38.581234948156194,53.00539003965874,26.910362903990062,47.41886355763495,28.18111653597909,59.75162139478902,49.82971565339628,77.9581135505902,29.66081501295351,67.4448074515961,59.48503153170017,54.43356395217017,55.763914232924314,53.97617117218518,4.943916944978745,82.76917983944385,3.219477422381566,32.18260175297767,82.13617804948043,53.97617117218518,37.21612135758765,58.17263924522056,24.426880741537698,33.571098233456944,83.43588214548669
A1RL0VMJVV8Q9N,281,11.708333333333334,24,0.12099644128113879,0.029676258992805755,0,0,0,0,57.53570544589579,48.1523060870613,61.98007540899757,76.08189646510192,45.85333760303492,58.93843231417384,45.88416362837991,50.66218971457041,58.2214083401472,66.06239679086539,61.4083186328628,47.99237053464662,40.40616185279716,44.08936102642392,60.38654385404841,66.27523101645133,40.5751694568619,56.88014476576642,45.972315354360056,77.45330695698979,72.4720856604123,39.77203109931402,52.481833961703785,26.636988714891825,71.12881157650273,28.320730342435745,41.51384046380592,24.856683335885293,53.878338584166535,54.88831185332791,69.67741892543799,49.81301415664125,50.7008049402217,35.73856011502029,63.94961034037824,10.75611073975733,26.05461929873178,26.965952262761324,10.750641397004056,30.098209115100076,60.83672279727443,37.7854759128012,26.05461929873178,92.46602224747062,71.34817512207233,21.629562194819165,79.29540972983283,99.71274082492198
A29TPXFKWDFYT4,171,12.214285714285714,14,0.1871345029239766,0.024324324324324326,0,0,0,0,65.98874422587542,52.296205896874845,64.1309796462841,84.03375454675555,61.90367295187384,70.55934297406831,56.57460530873885,42.74871915034648,44.90729736098324,63.36954755299402,46.849126881487386,40.40008538879523,33.303144353146855,38.479538816661,63.96019122349614,71.1334355544542,37.858526516995035,44.13722214873181,63.180041507053495,69.79007185956608,75.23568958993481,32.613537544229125,37.34573530145437,23.67215830335131,65.84929518385948,24.663875417041684,28.196547467760006,25.886594345101678,62.52165663283315,64.14406600487936,68.26917348028334,46.01893076505273,63.448211135868725,60.231794648170506,69.17071914245237,66.81351279513449,97.36203580691304,24.46984005853231,15.972854423570304,5.805847671729417,31.323630463151442,85.82963333514027,97.36203580691304,89.41137858439828,52.081436729289074,2.3959281635355483,62.07771309193486,99.67894674062683
